"session_id","timestamp","messages_sent","messages_received","bytes_in","bytes_out"
"WS00594","2025-05-26T12:39:55","6","6","826","7966"
"WS01989","2025-08-24T14:12:11","2","6","5777","3327"
"WS01086","2025-07-05T14:42:13","4","3","1051","893"
"WS01056","2025-05-18T21:12:31","6","4","1877","7186"
"WS00838","2025-07-25T11:23:53","5","5","7197","6251"
"WS01976","2025-05-17T22:30:43","2","3","7123","7957"
"WS00386","2025-07-15T23:53:24","6","4","2846","2298"
"WS00905","2025-06-02T07:05:01","3","5","5916","7373"
"WS00806","2025-08-07T11:18:37","6","4","5705","4873"
"WS01663","2025-05-05T19:45:49","3","2","3779","4328"
"WS00328","2025-06-27T01:49:06","3","4","7531","4672"
"WS01397","2025-06-01T18:58:54","5","1","5944","2924"
"WS01546","2025-08-06T03:40:33","1","4","3391","3170"
"WS01425","2025-06-25T08:35:17","4","6","6883","5106"
"WS01314","2025-07-02T03:43:36","2","4","5676","4129"
"WS01310","2025-06-24T13:40:53","1","4","723","6761"
"WS01176","2025-08-13T07:09:10","1","2","7683","4490"
"WS00572","2025-07-13T00:09:11","5","1","1597","7133"
"WS01971","2025-05-22T09:17:06","3","5","4119","1700"
"WS00686","2025-06-04T13:23:03","3","4","6179","2233"
"WS00337","2025-08-04T22:05:46","5","4","5628","7153"
"WS00530","2025-05-24T15:05:14","1","4","6288","7807"
"WS01979","2025-07-12T23:16:57","3","2","4960","6768"
"WS01135","2025-06-25T19:50:39","4","6","7672","3201"
"WS02000","2025-07-03T10:27:41","5","3","2515","5866"
"WS01412","2025-05-30T01:11:53","6","2","1921","3730"
"WS00576","2025-05-01T10:43:59","6","5","5989","4790"
"WS01212","2025-05-22T14:14:57","6","6","3479","1151"
"WS00035","2025-05-14T17:48:17","4","4","6276","3941"
"WS00780","2025-05-01T02:20:34","6","2","7494","1928"
"WS01963","2025-05-06T16:17:57","3","2","2260","7239"
"WS00248","2025-08-27T20:21:48","4","5","6740","5496"
"WS00441","2025-07-14T02:25:34","4","1","5270","1362"
"WS00026","2025-08-07T16:19:23","1","1","1811","5125"
"WS00252","2025-08-26T19:55:01","1","6","5435","2323"
"WS01624","2025-07-15T18:38:52","6","6","6650","3643"
"WS00654","2025-05-22T21:29:38","3","2","3566","1161"
"WS01136","2025-05-23T07:37:43","3","1","7698","7734"
"WS01467","2025-06-17T23:53:02","1","2","1273","1593"
"WS01058","2025-07-09T04:53:19","1","2","7607","6439"
"WS01251","2025-05-23T10:49:12","6","4","5393","7349"
"WS00982","2025-06-10T11:13:52","3","4","5606","5847"
"WS01803","2025-06-30T20:24:35","4","3","2094","2143"
"WS00839","2025-05-01T07:13:46","6","4","1536","5436"
"WS01712","2025-08-09T17:26:52","1","5","1840","6781"
"WS00086","2025-06-16T04:57:44","6","5","1090","6591"
"WS01314","2025-07-18T07:09:33","6","3","3496","5011"
"WS01842","2025-08-21T01:16:04","6","6","3637","7653"
"WS00481","2025-07-16T13:13:17","4","1","2739","7618"
"WS00222","2025-08-27T04:50:15","1","1","2926","5284"
"WS00568","2025-05-22T14:32:13","4","6","7738","7733"
"WS01920","2025-08-18T04:18:56","5","6","6944","2994"
"WS01611","2025-05-30T17:20:01","3","1","7776","6195"
"WS01663","2025-06-21T20:52:56","3","4","5704","1927"
"WS01342","2025-07-03T21:05:52","4","4","7986","3858"
"WS01654","2025-05-06T05:46:05","3","4","2935","1330"
"WS01182","2025-06-02T07:15:12","1","4","1297","2133"
"WS01328","2025-06-09T03:48:23","3","2","3602","1640"
"WS01025","2025-08-07T12:56:35","1","2","6221","1745"
"WS01895","2025-05-28T05:22:00","6","1","6120","4179"
"WS00322","2025-08-19T23:34:51","4","6","4096","7364"
"WS00585","2025-07-16T08:10:54","4","5","6517","7414"
"WS01549","2025-05-04T07:41:11","5","6","6146","4945"
"WS01172","2025-06-02T02:36:26","6","6","2243","5708"
"WS00328","2025-05-18T16:12:02","5","3","2363","3429"
"WS00511","2025-08-17T07:29:54","1","4","4229","7842"
"WS00973","2025-08-13T00:12:50","5","2","5093","2520"
"WS01775","2025-05-02T10:47:57","1","3","6361","5166"
"WS00935","2025-08-17T23:44:16","6","6","5570","7101"
"WS01258","2025-05-29T15:23:40","4","5","1037","7024"
"WS01720","2025-05-01T01:49:08","1","4","1424","2007"
"WS00794","2025-07-07T03:23:26","6","5","7856","4707"
"WS00983","2025-05-10T15:58:33","6","2","3170","1315"
"WS01300","2025-08-20T19:54:55","2","6","4025","3857"
"WS00417","2025-08-19T08:53:05","6","4","4041","4412"
"WS00390","2025-07-19T18:18:19","4","3","5628","7641"
"WS01509","2025-05-08T07:17:32","4","5","2365","5950"
"WS00539","2025-06-20T06:37:33","1","1","7776","4424"
"WS01632","2025-06-27T13:54:09","3","3","3155","621"
"WS01790","2025-06-02T19:02:12","4","1","983","795"
"WS00031","2025-05-19T23:42:21","4","4","1941","7752"
"WS01115","2025-07-28T14:25:52","5","2","3105","2560"
"WS01313","2025-08-07T19:16:32","2","6","6014","6005"
"WS00189","2025-07-16T23:31:03","6","6","3658","7348"
"WS00514","2025-06-27T16:10:28","1","2","3991","869"
"WS01230","2025-05-16T10:33:30","6","5","6411","5481"
"WS01442","2025-07-23T14:59:01","2","5","6731","2215"
"WS01634","2025-08-21T23:48:24","5","3","3412","7610"
"WS01086","2025-06-24T22:36:21","6","2","6749","4231"
"WS01585","2025-07-29T17:45:25","6","4","3184","5046"
"WS01295","2025-08-19T10:07:07","2","6","7800","4944"
"WS00383","2025-07-24T05:45:29","1","6","923","911"
"WS00380","2025-08-07T03:13:21","1","2","3327","6798"
"WS00508","2025-05-06T04:30:54","3","1","1914","2298"
"WS01190","2025-07-24T07:21:26","5","1","4004","2153"
"WS01199","2025-05-30T02:30:21","5","1","7521","6708"
"WS01420","2025-08-05T05:05:34","3","6","4031","4413"
"WS00894","2025-07-18T13:21:59","4","5","6704","4172"
"WS00946","2025-07-30T06:14:31","5","2","630","4034"
"WS01287","2025-05-17T20:39:34","3","1","3696","1715"
"WS00789","2025-06-29T21:13:07","2","5","5625","2375"
"WS00968","2025-06-18T19:57:03","2","5","5539","2498"
"WS00564","2025-07-25T05:29:34","6","3","3621","3928"
"WS01371","2025-08-09T21:36:39","2","3","1478","3814"
"WS01426","2025-08-24T21:37:21","3","3","2331","2415"
"WS00281","2025-07-20T08:14:55","2","2","4342","608"
"WS00921","2025-06-08T20:23:33","1","4","2949","4912"
"WS01622","2025-06-01T01:27:08","3","6","2323","1054"
"WS01677","2025-08-23T12:53:00","4","5","3923","6614"
"WS01630","2025-08-16T02:26:31","2","2","7085","4006"
"WS01668","2025-08-16T17:32:24","6","3","1150","6420"
"WS01301","2025-08-02T07:05:38","4","3","1644","875"
"WS01370","2025-06-19T13:49:59","1","1","1068","3639"
"WS01875","2025-05-02T18:44:28","4","3","2707","3900"
"WS01066","2025-06-26T10:11:25","2","2","5715","826"
"WS00666","2025-08-15T06:33:30","2","2","1753","2222"
"WS00794","2025-07-18T13:06:35","3","3","3840","7724"
"WS01706","2025-06-06T17:32:31","6","3","2628","5337"
"WS01791","2025-07-27T00:57:18","6","3","6856","5440"
"WS01399","2025-08-19T23:12:42","4","5","739","7397"
"WS01744","2025-05-03T10:03:30","2","1","5555","5282"
"WS01355","2025-08-25T09:50:02","5","2","4267","3609"
"WS01905","2025-05-15T20:18:29","6","1","3053","5425"
"WS00717","2025-06-10T01:14:44","2","4","6766","1964"
"WS01317","2025-07-04T06:24:01","2","2","5305","3566"
"WS01096","2025-07-09T04:52:30","2","3","4404","6091"
"WS01015","2025-06-14T06:46:11","4","1","3037","5451"
"WS00843","2025-05-19T15:58:07","2","3","6157","802"
"WS00309","2025-06-09T21:18:11","5","6","6122","6556"
"WS00716","2025-06-22T18:53:02","3","5","7847","7449"
"WS01153","2025-08-12T05:16:43","1","3","7331","704"
"WS01585","2025-06-18T11:31:35","5","2","2073","2291"
"WS01635","2025-08-24T09:13:54","1","5","7563","3459"
"WS01568","2025-05-11T10:18:15","4","2","2532","4006"
"WS01301","2025-05-01T07:39:36","3","5","2576","2691"
"WS01197","2025-08-18T15:11:55","3","4","5359","4426"
"WS00021","2025-08-06T22:24:56","5","4","2848","2886"
"WS00876","2025-05-09T03:59:59","5","6","1641","3226"
"WS01757","2025-06-09T19:47:39","5","2","5886","6752"
"WS00485","2025-05-04T03:54:47","5","1","4935","5116"
"WS00483","2025-07-30T19:15:02","4","2","4075","4790"
"WS01245","2025-07-28T23:40:03","2","6","7419","3192"
"WS00734","2025-07-05T20:59:47","2","4","5870","3876"
"WS00622","2025-06-18T21:25:01","3","2","5867","2839"
"WS00569","2025-08-18T04:56:48","1","3","1943","2992"
"WS01382","2025-08-05T01:16:40","2","2","1872","6045"
"WS01709","2025-06-15T21:07:13","2","4","1159","7644"
"WS01927","2025-07-24T14:15:30","4","4","3653","7549"
"WS01533","2025-07-01T02:45:41","3","2","1277","7512"
"WS01136","2025-08-24T00:42:31","1","1","2557","1360"
"WS01092","2025-06-16T05:36:13","1","6","7729","5567"
"WS01008","2025-05-05T04:26:38","1","1","6419","3153"
"WS00049","2025-08-14T07:20:03","1","6","6881","4762"
"WS01941","2025-05-25T01:06:29","3","3","3581","1088"
"WS01210","2025-05-31T22:01:28","6","3","6329","7213"
"WS01491","2025-07-23T08:55:48","2","2","7703","6512"
"WS00039","2025-05-10T12:45:59","6","6","5990","745"
"WS00517","2025-08-25T03:32:09","4","5","6388","3198"
"WS01558","2025-08-07T23:28:50","3","3","1329","713"
"WS00837","2025-07-01T07:54:01","6","3","3425","1657"
"WS00693","2025-07-08T18:51:22","6","5","2501","7396"
"WS00963","2025-07-09T19:40:04","6","3","4328","3127"
"WS00800","2025-05-29T19:12:57","3","3","7305","3036"
"WS01112","2025-08-23T04:06:45","1","3","5383","5963"
"WS01457","2025-08-28T04:13:09","5","1","3208","7751"
"WS01427","2025-07-12T09:48:09","3","4","4136","4848"
"WS01858","2025-06-19T11:08:31","5","2","1050","4319"
"WS00808","2025-08-15T18:17:42","4","2","4249","7956"
"WS00873","2025-07-05T12:04:55","6","1","4710","7370"
"WS01339","2025-06-15T11:56:02","4","5","622","4657"
"WS00164","2025-08-16T06:52:09","4","3","4677","2589"
"WS01832","2025-07-13T22:11:59","2","4","2337","3213"
"WS01112","2025-08-24T05:39:53","6","4","1856","7954"
"WS01943","2025-08-23T21:48:58","5","6","7775","3471"
"WS01886","2025-07-18T18:33:57","4","5","4764","4294"
"WS00767","2025-05-25T19:27:09","4","6","1952","1667"
"WS00444","2025-08-04T21:15:16","3","3","5884","2145"
"WS01411","2025-06-01T13:25:37","2","3","7083","3859"
"WS00361","2025-08-07T06:53:30","5","1","6195","1395"
"WS00793","2025-06-18T21:59:14","4","4","2051","2012"
"WS01100","2025-05-16T21:52:01","4","4","7707","3477"
"WS00447","2025-07-19T20:28:24","2","3","5225","4438"
"WS00660","2025-07-02T13:26:54","6","3","1589","4997"
"WS01367","2025-08-19T12:08:10","3","6","3454","3136"
"WS00529","2025-05-24T03:32:33","5","4","5419","5674"
"WS00580","2025-05-31T23:12:57","2","5","7576","3725"
"WS01187","2025-06-01T02:38:11","1","4","1922","6589"
"WS00066","2025-05-28T19:05:40","5","4","3755","6068"
"WS01943","2025-05-07T17:35:18","6","5","2406","6303"
"WS00884","2025-06-12T15:59:51","1","4","6644","2686"
"WS00452","2025-06-25T19:33:16","3","2","3133","3360"
"WS01547","2025-08-18T16:04:07","2","3","7195","6240"
"WS01615","2025-06-21T11:25:45","6","6","6087","692"
"WS01055","2025-08-04T09:47:46","4","5","7573","7200"
"WS00969","2025-07-30T08:23:09","5","5","1875","6829"
"WS00520","2025-08-26T04:01:11","1","3","1080","1274"
"WS01705","2025-08-14T05:18:44","5","2","4809","5808"
"WS01289","2025-05-23T13:04:44","6","5","1167","1713"
"WS01589","2025-05-29T07:19:13","6","2","5198","6473"
"WS01345","2025-05-20T20:37:08","3","2","1705","3051"
"WS01315","2025-05-28T14:00:46","2","3","3940","5235"
"WS00721","2025-05-28T00:46:54","5","3","4526","2766"
"WS01857","2025-08-24T11:21:35","3","5","5251","5586"
"WS00035","2025-07-19T06:59:56","2","4","5962","2096"
"WS00450","2025-06-02T18:04:17","5","6","5841","3628"
"WS01193","2025-05-21T13:19:57","2","3","2732","920"
"WS01276","2025-07-28T05:23:42","6","3","5731","6641"
"WS00792","2025-05-22T12:58:48","4","6","5675","5957"
"WS00832","2025-07-19T19:09:52","6","6","7927","5289"
"WS00305","2025-05-25T11:06:13","2","3","6095","7754"
"WS00409","2025-06-03T16:58:06","4","2","7136","6141"
"WS01338","2025-08-27T21:22:31","2","1","6263","1528"
"WS00174","2025-08-27T16:15:21","2","4","7440","6096"
"WS00106","2025-08-03T00:09:30","4","2","2357","5169"
"WS01780","2025-06-17T20:50:32","4","6","1538","2254"
"WS00667","2025-07-26T22:41:52","3","4","601","3083"
"WS00163","2025-05-03T01:52:59","3","3","5050","6738"
"WS00976","2025-08-15T16:06:06","2","1","2818","6207"
"WS00515","2025-08-01T00:19:37","1","6","1707","5718"
"WS00874","2025-05-08T19:36:30","4","5","2555","580"
"WS00410","2025-05-27T14:56:06","6","4","7388","1238"
"WS00841","2025-07-28T23:08:40","4","6","5443","4647"
"WS00501","2025-07-01T17:04:51","5","5","6973","6394"
"WS01956","2025-05-03T00:19:26","4","3","4772","2035"
"WS00226","2025-06-27T20:00:58","3","3","7526","5262"
"WS00971","2025-06-22T17:54:04","3","5","3229","6648"
"WS00886","2025-07-15T02:49:22","4","4","3940","3864"
"WS01807","2025-07-13T05:23:39","6","2","6922","4688"
"WS01228","2025-07-29T01:19:40","6","3","5677","6586"
"WS00720","2025-05-20T01:40:16","3","2","6318","6499"
"WS01763","2025-06-05T15:37:28","1","3","4691","6440"
"WS01051","2025-05-05T09:39:56","3","2","5132","3746"
"WS01059","2025-05-04T00:33:51","5","3","7217","3004"
"WS00195","2025-05-30T07:31:50","2","5","1969","2851"
"WS01289","2025-08-07T00:32:08","5","5","5129","5642"
"WS00354","2025-06-23T19:16:59","4","1","2389","1677"
"WS01341","2025-07-30T23:31:28","1","5","6418","1243"
"WS01520","2025-08-02T06:39:57","5","5","2377","1810"
"WS00402","2025-08-09T03:49:37","5","5","4327","1337"
"WS01484","2025-08-01T07:48:51","1","2","7311","5874"
"WS00273","2025-07-03T00:26:21","6","4","6169","6788"
"WS00004","2025-08-26T20:34:25","3","5","7067","2125"
"WS00787","2025-07-12T23:37:28","1","4","6840","1422"
"WS01363","2025-07-10T16:38:36","2","1","7496","4602"
"WS01970","2025-07-24T04:26:29","1","5","2198","6375"
"WS00775","2025-05-16T16:35:12","6","4","4460","1231"
"WS01172","2025-06-18T17:38:18","2","2","1675","3060"
"WS00399","2025-06-22T08:31:50","6","4","6157","1347"
"WS00989","2025-08-20T12:16:34","3","6","2852","1977"
"WS00827","2025-08-07T16:52:47","3","6","2350","7080"
"WS00144","2025-06-04T05:27:44","5","1","7282","1636"
"WS01643","2025-08-17T03:42:12","4","5","782","3055"
"WS00867","2025-05-11T05:33:38","4","2","3263","572"
"WS00490","2025-07-26T10:41:42","5","4","3953","4433"
"WS01540","2025-06-05T16:15:34","5","3","2760","6749"
"WS00964","2025-06-13T01:24:07","5","1","1250","872"
"WS00532","2025-05-29T15:04:28","5","1","7669","6301"
"WS01894","2025-07-29T20:00:46","6","1","1604","4417"
"WS00844","2025-08-09T13:29:50","5","2","4655","2142"
"WS01890","2025-08-20T17:24:54","5","5","2340","7327"
"WS01219","2025-07-07T19:01:05","3","3","3373","3291"
"WS00137","2025-05-20T16:24:16","4","6","7984","870"
"WS00444","2025-07-09T17:40:32","3","4","3979","718"
"WS01174","2025-07-01T11:30:41","3","2","5589","876"
"WS01120","2025-06-12T23:30:27","6","5","5363","652"
"WS01146","2025-06-25T20:40:03","2","2","3008","7356"
"WS01297","2025-06-16T12:38:42","5","2","6688","2959"
"WS00023","2025-05-08T18:14:13","6","4","1621","5293"
"WS01061","2025-06-20T05:27:02","5","3","4765","4832"
"WS01443","2025-07-06T00:03:12","5","5","3712","4852"
"WS00113","2025-06-28T09:41:48","4","1","3060","3913"
"WS00097","2025-06-23T14:42:34","5","3","3651","716"
"WS00055","2025-06-04T14:07:32","4","4","5704","4511"
"WS01240","2025-08-03T04:11:23","4","4","2661","4252"
"WS00768","2025-05-10T07:58:08","3","2","5356","5271"
"WS00656","2025-05-24T20:42:53","2","2","856","4978"
"WS01007","2025-05-15T02:15:53","5","3","1654","2374"
"WS00009","2025-08-02T06:41:37","6","5","5886","4726"
"WS00634","2025-07-17T02:02:45","6","4","772","7539"
"WS00564","2025-07-30T17:14:56","2","6","2182","3989"
"WS00672","2025-07-06T06:57:00","1","3","7928","3938"
"WS01952","2025-08-16T03:53:14","3","6","841","6991"
"WS00032","2025-06-27T09:45:02","2","3","3461","7598"
"WS00694","2025-05-27T01:29:17","1","5","5390","4390"
"WS00475","2025-06-24T09:55:29","2","4","1151","2581"
"WS01564","2025-05-11T08:51:43","2","4","3171","4739"
"WS00914","2025-06-20T13:01:58","4","3","2575","4785"
"WS00659","2025-07-08T11:45:14","2","6","4873","7770"
"WS00690","2025-08-08T18:48:52","2","6","3477","6946"
"WS01699","2025-06-02T10:28:31","1","6","5444","4929"
"WS01568","2025-05-13T01:20:54","4","4","4139","1791"
"WS00229","2025-06-16T07:33:18","4","5","1210","5308"
"WS01830","2025-08-06T18:35:38","2","6","3805","6219"
"WS00495","2025-08-25T16:32:10","1","3","7942","5016"
"WS01939","2025-07-02T18:07:56","5","4","1772","6331"
"WS00118","2025-06-16T08:08:38","3","2","6616","7141"
"WS01693","2025-08-17T06:11:44","5","3","6284","2525"
"WS00981","2025-08-12T02:19:20","5","6","4394","6350"
"WS01032","2025-06-16T18:11:33","1","4","3504","4415"
"WS00988","2025-08-02T21:09:08","6","5","4084","1290"
"WS01245","2025-05-21T00:52:33","6","3","7880","3989"
"WS00642","2025-06-17T18:13:13","3","1","4698","6960"
"WS00015","2025-08-19T21:22:20","4","2","7274","7865"
"WS00841","2025-06-24T09:38:18","5","5","2252","5130"
"WS00828","2025-06-15T00:28:01","1","1","3919","2447"
"WS00673","2025-06-08T00:07:51","5","2","6163","3648"
"WS00997","2025-05-12T14:11:22","5","2","2365","3687"
"WS00947","2025-05-27T05:06:56","4","2","2958","6994"
"WS00323","2025-07-11T18:59:19","6","1","6798","5836"
"WS00137","2025-06-21T21:32:14","5","2","1534","3691"
"WS01003","2025-07-26T07:59:12","1","6","6898","1853"
"WS01757","2025-07-02T02:17:45","2","5","6808","4363"
"WS00186","2025-05-17T11:28:06","6","1","3418","3173"
"WS00523","2025-06-26T16:26:35","1","3","1071","1879"
"WS00222","2025-06-30T16:31:52","1","1","7188","6521"
"WS00068","2025-06-30T15:36:41","1","6","7027","3974"
"WS00806","2025-06-05T14:41:39","5","4","2072","4556"
"WS01209","2025-07-19T08:22:17","6","5","2726","1525"
"WS01273","2025-07-21T20:49:14","3","6","4704","1641"
"WS01400","2025-07-24T21:10:45","5","3","2833","3918"
"WS01531","2025-08-11T05:27:25","5","2","7711","2630"
"WS01680","2025-06-02T02:57:08","3","1","4151","7502"
"WS00473","2025-06-08T09:20:19","1","2","7017","2510"
"WS00464","2025-05-11T20:08:23","4","5","6446","5907"
"WS00749","2025-05-19T04:03:01","6","3","5976","6176"
"WS00749","2025-08-20T17:28:17","5","5","3375","4483"
"WS00100","2025-05-29T13:17:00","5","1","2169","1559"
"WS01108","2025-06-13T12:32:17","1","6","5693","1220"
"WS01921","2025-08-25T22:39:07","1","3","1353","7503"
"WS01829","2025-07-14T13:27:50","2","3","4090","3596"
"WS00762","2025-06-02T17:24:36","6","5","951","1631"
"WS00706","2025-08-26T22:22:57","4","2","2681","4833"
"WS00250","2025-06-09T16:34:23","5","1","2508","7894"
"WS00811","2025-05-19T07:41:23","4","4","6228","3465"
"WS00045","2025-05-17T11:25:59","6","6","739","6038"
"WS00137","2025-06-04T23:45:24","5","1","6894","1253"
"WS01479","2025-05-17T16:16:16","1","5","5730","6123"
"WS00186","2025-08-20T15:19:45","2","6","2018","7270"
"WS00085","2025-06-08T18:46:39","1","6","6255","1997"
"WS01840","2025-08-21T15:10:55","1","6","2644","3234"
"WS00732","2025-08-15T03:34:11","6","4","7802","5783"
"WS01191","2025-05-02T21:58:57","3","1","6500","5435"
"WS01035","2025-08-04T10:13:16","4","6","6371","6135"
"WS00928","2025-08-21T20:16:27","6","3","1212","6121"
"WS01129","2025-06-29T02:48:13","3","5","6989","4357"
"WS01338","2025-05-07T12:00:46","1","4","7949","4482"
"WS01415","2025-08-13T02:37:31","4","6","1750","5169"
"WS00084","2025-08-26T20:47:09","5","2","1704","5061"
"WS00507","2025-08-02T07:52:50","3","3","6762","6845"
"WS00628","2025-07-19T11:47:27","1","6","7965","4581"
"WS00174","2025-08-06T18:35:57","6","3","2629","2617"
"WS01811","2025-06-21T01:50:21","5","5","2628","5651"
"WS01627","2025-05-23T12:55:21","4","5","1518","2917"
"WS00187","2025-06-12T05:51:13","6","6","6406","5729"
"WS01183","2025-06-27T10:56:05","2","6","6482","2114"
"WS00785","2025-06-24T10:06:30","2","3","1413","7005"
"WS01038","2025-05-27T09:49:35","6","5","2498","6129"
"WS00353","2025-06-27T00:50:58","5","1","5099","3769"
"WS01420","2025-06-01T01:02:02","2","1","1280","3153"
"WS01868","2025-07-21T01:08:36","2","1","4177","6396"
"WS00935","2025-05-18T12:07:45","2","1","1726","3932"
"WS00356","2025-05-07T15:40:50","4","3","1503","641"
"WS01002","2025-05-08T08:26:38","2","3","6442","2390"
"WS01368","2025-05-14T09:37:37","6","2","1308","2843"
"WS01972","2025-05-04T04:02:53","4","3","2412","1501"
"WS01718","2025-06-06T22:11:47","5","6","7168","1394"
"WS00110","2025-05-15T19:37:13","2","5","3710","4587"
"WS00831","2025-05-16T09:09:59","1","3","2337","3886"
"WS01466","2025-07-04T17:03:53","2","2","4053","7066"
"WS00039","2025-05-28T04:34:17","5","6","6554","4633"
"WS00715","2025-05-02T04:51:40","6","6","1111","616"
"WS01221","2025-07-14T10:33:09","6","5","6337","7944"
"WS01716","2025-08-25T07:51:35","2","2","6062","1426"
"WS00689","2025-06-23T02:10:02","6","2","5838","774"
"WS00306","2025-07-11T03:54:24","2","2","3035","5678"
"WS00425","2025-06-14T01:03:56","4","5","3351","5973"
"WS00922","2025-05-06T21:05:35","3","2","5653","897"
"WS00457","2025-07-12T15:05:42","3","3","2970","980"
"WS01803","2025-05-26T22:37:00","5","3","1341","3763"
"WS01623","2025-06-19T17:24:48","1","1","5549","1444"
"WS01405","2025-05-17T23:30:29","1","2","7510","1568"
"WS01580","2025-07-17T14:48:17","6","1","2910","6902"
"WS01916","2025-05-30T13:49:31","5","1","4515","5410"
"WS01928","2025-07-02T20:28:05","2","2","1569","4176"
"WS00509","2025-06-13T05:55:19","6","5","2562","2584"
"WS01933","2025-07-27T11:25:34","3","1","3736","3191"
"WS01602","2025-07-18T14:12:56","1","5","3297","4052"
"WS01209","2025-06-22T17:58:05","5","6","6918","3286"
"WS01548","2025-05-14T06:13:38","3","5","2956","7353"
"WS00758","2025-07-06T12:20:27","5","4","3665","3055"
"WS00544","2025-06-05T22:46:17","2","3","2861","7655"
"WS00064","2025-08-15T14:15:38","4","6","7992","6445"
"WS00613","2025-08-08T13:47:12","2","4","5429","5115"
"WS01516","2025-06-11T10:13:52","6","4","7030","3899"
"WS01061","2025-05-04T15:37:34","2","3","5236","4690"
"WS01103","2025-08-03T07:49:20","2","5","7214","7391"
"WS00275","2025-07-14T09:46:11","5","2","1587","3943"
"WS01714","2025-08-07T18:15:34","6","2","4723","3661"
"WS00249","2025-08-08T19:08:12","6","5","5366","2511"
"WS00460","2025-06-15T18:24:47","3","2","1013","1756"
"WS00477","2025-06-03T05:55:59","4","2","769","2081"
"WS00995","2025-08-04T23:51:28","5","1","3511","6778"
"WS01888","2025-05-07T21:39:09","5","1","7775","5910"
"WS01035","2025-07-15T20:37:06","1","3","803","1076"
"WS01855","2025-07-22T04:52:05","5","5","2133","2870"
"WS01049","2025-07-26T12:56:47","5","1","5154","3949"
"WS00670","2025-06-28T18:35:21","1","6","2971","7142"
"WS01202","2025-05-05T13:04:00","3","4","6618","2319"
"WS01322","2025-06-06T21:12:06","3","2","6178","1653"
"WS01559","2025-06-09T05:34:46","1","6","7500","3198"
"WS01224","2025-06-25T00:14:39","2","2","6067","7314"
"WS00095","2025-05-19T04:04:29","5","2","662","5886"
"WS01776","2025-05-25T06:40:10","1","6","7635","5420"
"WS01560","2025-05-16T13:19:25","3","2","1130","2684"
"WS00079","2025-06-05T09:26:27","3","5","2932","2161"
"WS00205","2025-08-09T07:39:33","5","5","7310","2808"
"WS01102","2025-08-26T21:44:22","6","2","7729","1241"
"WS01966","2025-06-15T07:32:38","1","3","5155","2230"
"WS01995","2025-06-18T02:29:05","6","4","1934","2253"
"WS00441","2025-07-15T17:44:32","5","4","1377","5089"
"WS01089","2025-05-29T20:49:45","2","4","4209","4737"
"WS00525","2025-07-29T03:56:40","4","6","6458","3713"
"WS00198","2025-08-14T00:13:01","6","5","2535","1695"
"WS01512","2025-05-24T20:38:40","2","1","5160","4016"
"WS00853","2025-07-11T18:49:54","3","3","3582","6884"
"WS01649","2025-05-15T09:56:48","5","1","1728","2673"
"WS00338","2025-07-22T13:36:56","6","4","5611","5418"
"WS00265","2025-06-27T08:04:33","4","1","4515","4490"
"WS00982","2025-06-09T08:09:52","3","1","3617","5219"
"WS00144","2025-05-17T14:38:00","4","5","7304","5626"
"WS01965","2025-07-15T22:36:37","2","6","5799","3814"
"WS01411","2025-07-07T01:59:05","3","4","5940","1547"
"WS00529","2025-07-12T10:12:15","2","4","6834","4702"
"WS01529","2025-07-11T11:04:22","2","2","4414","4981"
"WS01530","2025-05-28T07:40:32","5","5","5260","5865"
"WS00550","2025-06-24T19:22:18","4","6","3201","1933"
"WS00435","2025-05-11T23:23:58","3","3","1622","3027"
"WS01092","2025-07-25T10:26:20","2","3","3705","1275"
"WS00893","2025-08-18T19:35:04","6","3","3893","6374"
"WS01979","2025-05-27T10:46:09","6","5","3581","5402"
"WS01431","2025-06-29T14:19:41","5","4","6475","7527"
"WS01359","2025-05-17T07:07:47","6","1","6516","4684"
"WS00831","2025-06-26T12:02:24","4","6","5503","7903"
"WS01594","2025-07-03T01:59:38","1","4","3249","7041"
"WS00603","2025-08-17T00:21:55","5","2","6462","5230"
"WS01839","2025-06-16T13:49:30","3","1","3544","4631"
"WS01028","2025-07-03T12:45:54","5","5","2524","5702"
"WS01958","2025-06-01T15:00:13","3","5","3841","7527"
"WS00177","2025-07-23T19:28:33","4","1","5313","1486"
"WS00468","2025-06-02T12:28:56","1","1","7565","3101"
"WS01108","2025-05-04T00:43:58","4","6","828","4090"
"WS00592","2025-08-25T14:20:38","2","1","7029","7628"
"WS00901","2025-08-21T16:20:30","6","5","6080","4042"
"WS01591","2025-08-09T23:40:33","6","6","684","5216"
"WS01596","2025-07-26T04:23:04","2","5","2227","6220"
"WS00521","2025-07-24T20:14:33","3","1","3514","6578"
"WS01284","2025-05-04T15:59:13","4","3","3917","969"
"WS01068","2025-05-14T05:13:59","3","5","5411","5344"
"WS00526","2025-08-15T05:11:06","1","3","987","7726"
"WS00640","2025-06-28T23:55:11","3","5","4831","3441"
"WS00545","2025-06-30T09:28:27","6","1","4133","6916"
"WS00917","2025-06-05T16:59:41","3","6","7368","7511"
"WS01844","2025-05-06T05:44:09","5","3","2448","507"
"WS01821","2025-06-25T19:01:12","4","3","1973","4492"
"WS00977","2025-08-07T09:52:44","2","1","3718","5989"
"WS00892","2025-05-01T04:27:23","4","4","7517","2181"
"WS00292","2025-05-27T18:06:50","5","4","5323","4975"
