"campaign_id","date","impressions","clicks","ctr","leads_created","conversions","cost_usd","revenue_usd","cpl_usd","roas"
"CMP0023","2025-06-27T00:00:00","1543","50","0.0324","10","1","26.65","289.24","2.67","10.85"
"CMP0023","2025-06-28T00:00:00","2743","69","0.0252","15","3","208.19","660.38","13.88","3.17"
"CMP0023","2025-06-29T00:00:00","2801","83","0.0296","22","1","51.41","134.73","2.34","2.62"
"CMP0023","2025-06-30T00:00:00","1686","41","0.0243","9","1","14.76","50.91","1.64","3.45"
"CMP0023","2025-07-01T00:00:00","2411","83","0.0344","20","4","77.28","399.57","3.86","5.17"
"CMP0023","2025-07-02T00:00:00","794","25","0.0315","5","0","18.43","0.0","3.69","0.0"
"CMP0023","2025-07-03T00:00:00","2453","58","0.0236","11","3","31.64","589.93","2.88","18.65"
"CMP0023","2025-07-04T00:00:00","1457","41","0.0281","13","2","61.77","423.45","4.75","6.86"
"CMP0023","2025-07-05T00:00:00","3018","93","0.0308","18","3","80.55","982.51","4.47","12.2"
"CMP0023","2025-07-06T00:00:00","1913","65","0.034","12","2","113.78","647.03","9.48","5.69"
"CMP0023","2025-07-07T00:00:00","1824","63","0.0345","10","1","18.51","72.41","1.85","3.91"
"CMP0023","2025-07-08T00:00:00","3482","111","0.0319","18","2","55.21","538.15","3.07","9.75"
"CMP0023","2025-07-09T00:00:00","766","16","0.0209","2","0","127.51","0.0","63.76","0.0"
"CMP0023","2025-07-10T00:00:00","2519","64","0.0254","10","1","139.78","291.83","13.98","2.09"
"CMP0023","2025-07-11T00:00:00","1918","64","0.0334","8","1","82.32","170.0","10.29","2.07"
"CMP0023","2025-07-12T00:00:00","2065","60","0.0291","16","3","80.73","713.84","5.05","8.84"
"CMP0023","2025-07-13T00:00:00","2535","88","0.0347","15","0","30.2","0.0","2.01","0.0"
"CMP0023","2025-07-14T00:00:00","3131","96","0.0307","18","3","43.67","694.6","2.43","15.91"
"CMP0023","2025-07-15T00:00:00","2012","59","0.0293","13","1","73.0","159.73","5.62","2.19"
"CMP0023","2025-07-16T00:00:00","1358","54","0.0398","13","2","97.84","742.75","7.53","7.59"
"CMP0023","2025-07-17T00:00:00","1745","61","0.035","13","5","121.56","655.44","9.35","5.39"
"CMP0023","2025-07-18T00:00:00","911","32","0.0351","6","1","133.54","189.85","22.26","1.42"
"CMP0023","2025-07-19T00:00:00","656","22","0.0335","5","0","46.29","0.0","9.26","0.0"
"CMP0023","2025-07-20T00:00:00","2425","76","0.0313","11","3","28.45","1096.76","2.59","38.55"
"CMP0023","2025-07-21T00:00:00","1746","37","0.0212","10","0","62.46","0.0","6.25","0.0"
"CMP0023","2025-07-22T00:00:00","1409","45","0.0319","9","2","137.24","494.73","15.25","3.6"
"CMP0023","2025-07-23T00:00:00","3138","110","0.0351","22","3","22.39","1033.72","1.02","46.17"
"CMP0023","2025-07-24T00:00:00","2315","66","0.0285","6","1","65.78","156.47","10.96","2.38"
"CMP0023","2025-07-25T00:00:00","471","14","0.0297","3","0","45.85","0.0","15.28","0.0"
"CMP0023","2025-07-26T00:00:00","3234","89","0.0275","21","4","14.99","1430.41","0.71","95.42"
"CMP0023","2025-07-27T00:00:00","2138","60","0.0281","13","1","97.69","313.21","7.51","3.21"
"CMP0023","2025-07-28T00:00:00","2774","69","0.0249","16","2","23.27","565.86","1.45","24.32"
"CMP0023","2025-07-29T00:00:00","1701","46","0.027","7","1","35.13","259.72","5.02","7.39"
"CMP0023","2025-07-30T00:00:00","967","28","0.029","4","0","80.63","0.0","20.16","0.0"
"CMP0023","2025-07-31T00:00:00","2095","77","0.0368","12","2","80.09","787.59","6.67","9.83"
"CMP0023","2025-08-01T00:00:00","1112","25","0.0225","5","1","107.76","113.39","21.55","1.05"
"CMP0023","2025-08-02T00:00:00","2298","75","0.0326","12","1","30.55","328.87","2.55","10.76"
"CMP0023","2025-08-03T00:00:00","2288","69","0.0302","14","1","25.29","51.19","1.81","2.02"
"CMP0023","2025-08-04T00:00:00","2413","61","0.0253","12","1","128.72","56.46","10.73","0.44"
"CMP0023","2025-08-05T00:00:00","1593","44","0.0276","4","2","127.46","570.14","31.86","4.47"
"CMP0023","2025-08-06T00:00:00","752","16","0.0213","5","1","121.08","255.26","24.22","2.11"
"CMP0023","2025-08-07T00:00:00","2435","73","0.03","14","1","52.72","53.75","3.77","1.02"
"CMP0023","2025-08-08T00:00:00","2672","79","0.0296","18","2","65.39","711.02","3.63","10.87"
"CMP0023","2025-08-09T00:00:00","2960","85","0.0287","13","1","100.16","273.15","7.7","2.73"
"CMP0023","2025-08-10T00:00:00","2611","69","0.0264","16","3","36.18","252.84","2.26","6.99"
"CMP0023","2025-08-11T00:00:00","3012","82","0.0272","13","3","170.55","182.74","13.12","1.07"
"CMP0023","2025-08-12T00:00:00","1285","43","0.0335","10","0","103.8","0.0","10.38","0.0"
"CMP0023","2025-08-13T00:00:00","2288","66","0.0288","11","1","91.89","293.54","8.35","3.19"
"CMP0023","2025-08-14T00:00:00","2091","63","0.0301","13","3","18.18","283.68","1.4","15.6"
"CMP0023","2025-08-15T00:00:00","2228","70","0.0314","15","3","74.01","698.39","4.93","9.44"
"CMP0023","2025-08-16T00:00:00","2013","57","0.0283","2","0","72.59","0.0","36.3","0.0"
"CMP0023","2025-08-17T00:00:00","3798","111","0.0292","27","1","30.8","194.64","1.14","6.32"
"CMP0023","2025-08-18T00:00:00","2342","57","0.0243","18","2","27.57","573.89","1.53","20.82"
"CMP0023","2025-08-19T00:00:00","2330","75","0.0322","13","2","112.17","202.76","8.63","1.81"
"CMP0023","2025-08-20T00:00:00","1798","52","0.0289","9","3","9.53","1108.95","1.06","116.36"
"CMP0023","2025-08-21T00:00:00","1194","36","0.0302","7","0","34.44","0.0","4.92","0.0"
"CMP0023","2025-08-22T00:00:00","1743","46","0.0264","11","0","55.64","0.0","5.06","0.0"
"CMP0023","2025-08-23T00:00:00","1114","33","0.0296","6","2","28.15","159.68","4.69","5.67"
"CMP0023","2025-08-24T00:00:00","1443","45","0.0312","3","0","57.95","0.0","19.32","0.0"
"CMP0024","2025-05-10T00:00:00","1233","32","0.026","3","0","199.83","0.0","66.61","0.0"
"CMP0024","2025-05-11T00:00:00","1947","58","0.0298","7","0","57.14","0.0","8.16","0.0"
"CMP0024","2025-05-12T00:00:00","1554","49","0.0315","12","1","146.02","349.8","12.17","2.4"
"CMP0024","2025-05-13T00:00:00","2791","68","0.0244","15","0","100.62","0.0","6.71","0.0"
"CMP0024","2025-05-14T00:00:00","1275","37","0.029","8","2","30.75","298.54","3.84","9.71"
"CMP0024","2025-05-15T00:00:00","2414","69","0.0286","14","1","62.2","217.51","4.44","3.5"
"CMP0024","2025-05-16T00:00:00","1746","48","0.0275","12","1","30.78","217.55","2.56","7.07"
"CMP0024","2025-05-17T00:00:00","2690","82","0.0305","9","3","10.49","538.5","1.17","51.33"
"CMP0024","2025-05-18T00:00:00","3325","95","0.0286","16","2","61.8","352.31","3.86","5.7"
"CMP0024","2025-05-19T00:00:00","771","24","0.0311","6","1","13.93","210.77","2.32","15.13"
"CMP0024","2025-05-20T00:00:00","2294","57","0.0248","10","0","12.81","0.0","1.28","0.0"
"CMP0024","2025-05-21T00:00:00","1393","38","0.0273","6","2","106.54","554.68","17.76","5.21"
"CMP0024","2025-05-22T00:00:00","3108","87","0.028","14","2","70.58","215.7","5.04","3.06"
"CMP0024","2025-05-23T00:00:00","2125","61","0.0287","11","1","69.67","264.27","6.33","3.79"
"CMP0024","2025-05-24T00:00:00","1663","45","0.0271","9","4","17.59","402.58","1.95","22.89"
"CMP0024","2025-05-25T00:00:00","1753","52","0.0297","9","2","57.25","489.06","6.36","8.54"
"CMP0024","2025-05-26T00:00:00","3078","77","0.025","14","3","43.26","902.56","3.09","20.86"
"CMP0024","2025-05-27T00:00:00","3028","90","0.0297","11","1","88.58","272.31","8.05","3.07"
"CMP0024","2025-05-28T00:00:00","2152","64","0.0297","14","5","158.44","332.75","11.32","2.1"
"CMP0024","2025-05-29T00:00:00","3198","107","0.0335","28","4","63.84","1173.02","2.28","18.37"
"CMP0024","2025-05-30T00:00:00","0","0","0.0","0","0","64.48","0.0","","0.0"
"CMP0024","2025-05-31T00:00:00","1731","61","0.0352","6","2","61.62","779.17","10.27","12.64"
"CMP0024","2025-06-01T00:00:00","2310","84","0.0364","22","2","177.9","119.69","8.09","0.67"
"CMP0024","2025-06-02T00:00:00","2845","74","0.026","14","1","42.71","66.8","3.05","1.56"
"CMP0024","2025-06-03T00:00:00","2927","72","0.0246","11","5","47.43","1944.79","4.31","41.0"
"CMP0024","2025-06-04T00:00:00","2095","58","0.0277","10","3","161.44","738.88","16.14","4.58"
"CMP0025","2025-05-15T00:00:00","1901","45","0.0237","6","1","19.61","141.46","3.27","7.21"
"CMP0025","2025-05-16T00:00:00","2129","59","0.0277","16","2","80.23","500.66","5.01","6.24"
"CMP0025","2025-05-17T00:00:00","1904","61","0.032","11","3","11.49","800.53","1.04","69.67"
"CMP0025","2025-05-18T00:00:00","2328","71","0.0305","16","2","54.46","612.58","3.4","11.25"
"CMP0025","2025-05-19T00:00:00","2904","83","0.0286","17","0","76.16","0.0","4.48","0.0"
"CMP0025","2025-05-20T00:00:00","2815","75","0.0266","16","2","285.99","538.84","17.87","1.88"
"CMP0025","2025-05-21T00:00:00","2160","77","0.0356","20","5","181.76","1496.01","9.09","8.23"
"CMP0025","2025-05-22T00:00:00","2333","68","0.0291","16","4","61.76","927.65","3.86","15.02"
"CMP0025","2025-05-23T00:00:00","3136","98","0.0312","25","0","27.41","0.0","1.1","0.0"
"CMP0025","2025-05-24T00:00:00","1208","38","0.0315","7","3","11.72","665.46","1.67","56.78"
"CMP0025","2025-05-25T00:00:00","2038","60","0.0294","13","3","55.36","743.44","4.26","13.43"
"CMP0025","2025-05-26T00:00:00","1535","46","0.03","9","3","111.78","274.13","12.42","2.45"
"CMP0025","2025-05-27T00:00:00","2135","53","0.0248","12","1","68.57","386.96","5.71","5.64"
"CMP0025","2025-05-28T00:00:00","3282","108","0.0329","24","4","55.6","1551.47","2.32","27.9"
"CMP0025","2025-05-29T00:00:00","0","0","0.0","0","0","80.61","0.0","","0.0"
"CMP0025","2025-05-30T00:00:00","2522","79","0.0313","16","1","32.44","367.53","2.03","11.33"
"CMP0025","2025-05-31T00:00:00","2228","80","0.0359","16","2","195.58","364.58","12.22","1.86"
"CMP0025","2025-06-01T00:00:00","1851","59","0.0319","16","2","66.96","692.68","4.18","10.34"
"CMP0025","2025-06-02T00:00:00","2847","69","0.0242","12","1","74.05","178.84","6.17","2.42"
"CMP0025","2025-06-03T00:00:00","1055","35","0.0332","7","0","122.55","0.0","17.51","0.0"
"CMP0025","2025-06-04T00:00:00","3725","119","0.0319","25","6","79.86","404.44","3.19","5.06"
"CMP0025","2025-06-05T00:00:00","1311","50","0.0381","9","0","139.17","0.0","15.46","0.0"
"CMP0025","2025-06-06T00:00:00","2070","67","0.0324","9","0","41.04","0.0","4.56","0.0"
"CMP0025","2025-06-07T00:00:00","2201","66","0.03","9","3","37.49","809.02","4.17","21.58"
"CMP0025","2025-06-08T00:00:00","2439","78","0.032","14","2","57.14","411.0","4.08","7.19"
"CMP0025","2025-06-09T00:00:00","0","0","0.0","0","0","11.98","0.0","","0.0"
"CMP0025","2025-06-10T00:00:00","1716","49","0.0286","10","1","64.74","303.39","6.47","4.69"
"CMP0025","2025-06-11T00:00:00","818","15","0.0183","3","0","15.76","0.0","5.25","0.0"
"CMP0025","2025-06-12T00:00:00","838","22","0.0263","6","1","115.28","206.1","19.21","1.79"
"CMP0025","2025-06-13T00:00:00","1534","41","0.0267","10","1","133.6","308.07","13.36","2.31"
"CMP0025","2025-06-14T00:00:00","2480","72","0.029","13","2","197.03","233.97","15.16","1.19"
"CMP0025","2025-06-15T00:00:00","2174","62","0.0285","11","0","16.84","0.0","1.53","0.0"
"CMP0025","2025-06-16T00:00:00","2505","80","0.0319","18","6","64.21","694.09","3.57","10.81"
"CMP0025","2025-06-17T00:00:00","1180","31","0.0263","5","2","42.48","322.49","8.5","7.59"
"CMP0025","2025-06-18T00:00:00","1750","58","0.0331","12","0","32.29","0.0","2.69","0.0"
"CMP0025","2025-06-19T00:00:00","2375","67","0.0282","16","3","1.78","876.82","0.11","492.6"
"CMP0025","2025-06-20T00:00:00","1713","53","0.0309","11","1","67.24","212.41","6.11","3.16"
"CMP0026","2025-07-18T00:00:00","3218","90","0.028","19","3","24.64","409.18","1.3","16.61"
"CMP0026","2025-07-19T00:00:00","3101","93","0.03","16","1","67.7","257.08","4.23","3.8"
"CMP0026","2025-07-20T00:00:00","1140","34","0.0298","7","0","8.5","0.0","1.21","0.0"
"CMP0026","2025-07-21T00:00:00","3018","96","0.0318","14","2","33.31","239.84","2.38","7.2"
"CMP0026","2025-07-22T00:00:00","2343","69","0.0294","10","2","105.19","520.54","10.52","4.95"
"CMP0026","2025-07-23T00:00:00","1649","49","0.0297","15","3","79.73","634.54","5.32","7.96"
"CMP0026","2025-07-24T00:00:00","1636","54","0.033","13","1","22.52","342.62","1.73","15.21"
"CMP0026","2025-07-25T00:00:00","2829","77","0.0272","14","0","71.49","0.0","5.11","0.0"
"CMP0026","2025-07-26T00:00:00","1049","33","0.0315","6","1","123.45","377.51","20.57","3.06"
"CMP0026","2025-07-27T00:00:00","1769","63","0.0356","14","3","59.11","269.0","4.22","4.55"
"CMP0026","2025-07-28T00:00:00","3334","118","0.0354","31","7","23.61","1486.57","0.76","62.96"
"CMP0026","2025-07-29T00:00:00","2311","79","0.0342","8","0","68.53","0.0","8.57","0.0"
"CMP0026","2025-07-30T00:00:00","2287","79","0.0345","11","2","165.95","664.89","15.09","4.01"
"CMP0026","2025-07-31T00:00:00","3461","112","0.0324","24","3","69.8","151.6","2.91","2.17"
"CMP0026","2025-08-01T00:00:00","431","16","0.0371","2","0","81.25","0.0","40.62","0.0"
"CMP0026","2025-08-02T00:00:00","2426","76","0.0313","19","1","31.37","375.87","1.65","11.98"
"CMP0026","2025-08-03T00:00:00","2411","85","0.0353","21","3","9.86","889.36","0.47","90.2"
"CMP0026","2025-08-04T00:00:00","2278","59","0.0259","13","4","107.04","907.31","8.23","8.48"
"CMP0026","2025-08-05T00:00:00","736","22","0.0299","3","2","36.7","155.63","12.23","4.24"
"CMP0026","2025-08-06T00:00:00","2030","62","0.0305","11","2","215.91","449.04","19.63","2.08"
"CMP0026","2025-08-07T00:00:00","1837","67","0.0365","15","1","131.7","102.81","8.78","0.78"
"CMP0026","2025-08-08T00:00:00","1077","34","0.0316","5","1","70.62","345.18","14.12","4.89"
"CMP0026","2025-08-09T00:00:00","1843","56","0.0304","9","0","29.76","0.0","3.31","0.0"
"CMP0026","2025-08-10T00:00:00","1975","53","0.0268","7","0","177.75","0.0","25.39","0.0"
"CMP0026","2025-08-11T00:00:00","2002","67","0.0335","10","2","130.71","589.12","13.07","4.51"
"CMP0026","2025-08-12T00:00:00","2942","79","0.0269","17","3","66.23","611.25","3.9","9.23"
"CMP0026","2025-08-13T00:00:00","2191","55","0.0251","17","3","27.03","523.55","1.59","19.37"
"CMP0026","2025-08-14T00:00:00","1545","41","0.0265","8","1","37.76","314.15","4.72","8.32"
"CMP0026","2025-08-15T00:00:00","3472","123","0.0354","28","10","78.54","690.3","2.81","8.79"
"CMP0026","2025-08-16T00:00:00","3120","93","0.0298","17","4","76.48","651.05","4.5","8.51"
"CMP0026","2025-08-17T00:00:00","2860","100","0.035","13","2","15.78","628.99","1.21","39.86"
"CMP0026","2025-08-18T00:00:00","1593","45","0.0282","12","1","226.23","354.27","18.85","1.57"
"CMP0026","2025-08-19T00:00:00","925","27","0.0292","4","1","39.43","180.63","9.86","4.58"
"CMP0026","2025-08-20T00:00:00","810","22","0.0272","1","0","147.65","0.0","147.65","0.0"
"CMP0026","2025-08-21T00:00:00","3307","114","0.0345","17","1","34.53","84.18","2.03","2.44"
"CMP0026","2025-08-22T00:00:00","2501","75","0.03","13","3","53.4","869.4","4.11","16.28"
"CMP0026","2025-08-23T00:00:00","4178","114","0.0273","25","6","60.66","2054.66","2.43","33.87"
"CMP0026","2025-08-24T00:00:00","2879","82","0.0285","19","2","34.17","793.76","1.8","23.23"
"CMP0026","2025-08-25T00:00:00","1473","47","0.0319","7","1","20.65","235.54","2.95","11.41"
"CMP0027","2025-07-14T00:00:00","1941","76","0.0392","13","3","38.7","150.73","2.98","3.89"
"CMP0027","2025-07-15T00:00:00","1230","44","0.0358","5","0","12.79","0.0","2.56","0.0"
"CMP0027","2025-07-16T00:00:00","1854","65","0.0351","11","1","14.26","75.76","1.3","5.31"
"CMP0027","2025-07-17T00:00:00","2689","72","0.0268","14","3","49.43","658.81","3.53","13.33"
"CMP0027","2025-07-18T00:00:00","582","13","0.0223","1","0","112.04","0.0","112.04","0.0"
"CMP0027","2025-07-19T00:00:00","3182","91","0.0286","14","2","66.35","799.93","4.74","12.06"
"CMP0027","2025-07-20T00:00:00","1905","49","0.0257","8","1","90.71","160.06","11.34","1.76"
"CMP0027","2025-07-21T00:00:00","3351","94","0.0281","18","3","57.37","341.07","3.19","5.95"
"CMP0027","2025-07-22T00:00:00","1758","51","0.029","10","3","73.66","665.45","7.37","9.03"
"CMP0027","2025-07-23T00:00:00","1817","53","0.0292","11","1","54.79","150.89","4.98","2.75"
"CMP0028","2025-08-07T00:00:00","1237","41","0.0331","9","2","53.17","595.39","5.91","11.2"
"CMP0028","2025-08-08T00:00:00","1416","43","0.0304","6","2","77.85","582.22","12.97","7.48"
"CMP0028","2025-08-09T00:00:00","2973","93","0.0313","15","2","18.44","361.12","1.23","19.58"
"CMP0028","2025-08-10T00:00:00","3982","117","0.0294","21","0","143.09","0.0","6.81","0.0"
"CMP0028","2025-08-11T00:00:00","2292","74","0.0323","13","3","61.88","1084.72","4.76","17.53"
"CMP0028","2025-08-12T00:00:00","1665","46","0.0276","10","1","108.87","395.89","10.89","3.64"
"CMP0028","2025-08-13T00:00:00","2029","44","0.0217","6","1","37.26","399.94","6.21","10.73"
"CMP0028","2025-08-14T00:00:00","3074","89","0.029","19","4","42.99","1089.52","2.26","25.34"
"CMP0028","2025-08-15T00:00:00","3437","97","0.0282","18","0","171.36","0.0","9.52","0.0"
"CMP0028","2025-08-16T00:00:00","2350","61","0.026","13","1","57.19","202.38","4.4","3.54"
"CMP0028","2025-08-17T00:00:00","2699","101","0.0374","21","1","43.66","287.33","2.08","6.58"
"CMP0028","2025-08-18T00:00:00","726","32","0.0441","5","2","27.13","733.55","5.43","27.04"
"CMP0028","2025-08-19T00:00:00","3346","85","0.0254","14","1","10.32","139.43","0.74","13.51"
"CMP0028","2025-08-20T00:00:00","3080","98","0.0318","28","1","57.85","263.59","2.07","4.56"
"CMP0028","2025-08-21T00:00:00","3664","103","0.0281","22","1","60.58","125.77","2.75","2.08"
"CMP0028","2025-08-22T00:00:00","1917","70","0.0365","12","0","48.11","0.0","4.01","0.0"
"CMP0028","2025-08-23T00:00:00","2823","98","0.0347","26","7","20.46","2640.5","0.79","129.06"
"CMP0028","2025-08-24T00:00:00","1922","52","0.0271","13","2","64.37","162.25","4.95","2.52"
"CMP0029","2025-08-08T00:00:00","2885","90","0.0312","14","1","49.07","344.77","3.5","7.03"
"CMP0029","2025-08-09T00:00:00","1930","55","0.0285","15","1","60.32","364.83","4.02","6.05"
"CMP0029","2025-08-10T00:00:00","888","21","0.0236","2","0","108.48","0.0","54.24","0.0"
"CMP0029","2025-08-11T00:00:00","2320","66","0.0284","8","0","81.28","0.0","10.16","0.0"
"CMP0029","2025-08-12T00:00:00","2815","72","0.0256","19","5","133.44","1229.73","7.02","9.22"
"CMP0029","2025-08-13T00:00:00","0","0","0.0","0","0","46.0","0.0","","0.0"
"CMP0029","2025-08-14T00:00:00","749","33","0.0441","2","0","79.32","0.0","39.66","0.0"
"CMP0029","2025-08-15T00:00:00","2677","73","0.0273","12","2","45.35","104.4","3.78","2.3"
"CMP0029","2025-08-16T00:00:00","2301","68","0.0296","13","5","2.27","1547.12","0.17","681.55"
"CMP0029","2025-08-17T00:00:00","966","31","0.0321","5","2","10.88","708.85","2.18","65.15"
"CMP0029","2025-08-18T00:00:00","2679","87","0.0325","17","2","35.66","115.18","2.1","3.23"
"CMP0030","2025-05-14T00:00:00","3564","110","0.0309","15","3","18.56","408.44","1.24","22.01"
"CMP0030","2025-05-15T00:00:00","2447","78","0.0319","20","3","102.09","709.88","5.1","6.95"
"CMP0030","2025-05-16T00:00:00","1079","33","0.0306","5","1","23.22","149.04","4.64","6.42"
"CMP0030","2025-05-17T00:00:00","1841","56","0.0304","13","2","53.35","263.98","4.1","4.95"
"CMP0030","2025-05-18T00:00:00","2387","55","0.023","9","3","58.68","806.92","6.52","13.75"
"CMP0030","2025-05-19T00:00:00","2227","60","0.0269","9","2","82.03","629.68","9.11","7.68"
"CMP0030","2025-05-20T00:00:00","1626","60","0.0369","12","2","36.55","757.81","3.05","20.73"
"CMP0030","2025-05-21T00:00:00","1369","49","0.0358","11","1","39.26","326.14","3.57","8.31"
"CMP0030","2025-05-22T00:00:00","894","30","0.0336","6","1","56.1","224.56","9.35","4.0"
"CMP0030","2025-05-23T00:00:00","1159","28","0.0242","7","3","171.24","625.19","24.46","3.65"
"CMP0030","2025-05-24T00:00:00","1616","51","0.0316","10","2","49.02","176.01","4.9","3.59"
"CMP0030","2025-05-25T00:00:00","1934","63","0.0326","9","2","111.12","561.51","12.35","5.05"
"CMP0030","2025-05-26T00:00:00","1096","36","0.0328","5","0","30.96","0.0","6.19","0.0"
"CMP0030","2025-05-27T00:00:00","2722","102","0.0375","15","1","156.07","207.17","10.4","1.33"
"CMP0030","2025-05-28T00:00:00","1155","37","0.032","5","0","100.1","0.0","20.02","0.0"
"CMP0030","2025-05-29T00:00:00","3023","98","0.0324","20","4","45.56","1536.8","2.28","33.73"
"CMP0030","2025-05-30T00:00:00","2511","75","0.0299","13","1","111.19","160.69","8.55","1.45"
"CMP0030","2025-05-31T00:00:00","2446","85","0.0348","19","1","163.57","221.3","8.61","1.35"
"CMP0030","2025-06-01T00:00:00","3305","81","0.0245","15","4","40.5","325.84","2.7","8.05"
"CMP0030","2025-06-02T00:00:00","2570","79","0.0307","19","2","75.02","653.53","3.95","8.71"
"CMP0030","2025-06-03T00:00:00","1763","44","0.025","8","2","79.93","281.43","9.99","3.52"
"CMP0030","2025-06-04T00:00:00","1579","32","0.0203","4","0","114.14","0.0","28.54","0.0"
"CMP0030","2025-06-05T00:00:00","495","11","0.0222","2","0","37.56","0.0","18.78","0.0"
"CMP0030","2025-06-06T00:00:00","1936","50","0.0258","6","1","47.13","226.28","7.86","4.8"
"CMP0030","2025-06-07T00:00:00","2285","63","0.0276","11","1","162.97","96.03","14.82","0.59"
"CMP0030","2025-06-08T00:00:00","2446","61","0.0249","11","0","100.2","0.0","9.11","0.0"
"CMP0030","2025-06-09T00:00:00","1047","38","0.0363","10","2","24.32","159.31","2.43","6.55"
"CMP0030","2025-06-10T00:00:00","969","20","0.0206","5","1","14.38","356.58","2.88","24.8"
"CMP0030","2025-06-11T00:00:00","2707","84","0.031","11","3","49.26","687.35","4.48","13.95"
"CMP0030","2025-06-12T00:00:00","2420","61","0.0252","11","0","72.19","0.0","6.56","0.0"
"CMP0030","2025-06-13T00:00:00","2037","57","0.028","10","2","184.57","726.26","18.46","3.93"
"CMP0030","2025-06-14T00:00:00","1778","47","0.0264","10","0","148.85","0.0","14.88","0.0"
"CMP0030","2025-06-15T00:00:00","1219","43","0.0353","13","2","58.42","102.47","4.49","1.75"
"CMP0030","2025-06-16T00:00:00","2456","80","0.0326","19","1","131.53","342.83","6.92","2.61"
"CMP0030","2025-06-17T00:00:00","2650","94","0.0355","24","3","30.1","305.02","1.25","10.13"
"CMP0030","2025-06-18T00:00:00","2002","52","0.026","14","0","33.57","0.0","2.4","0.0"
"CMP0030","2025-06-19T00:00:00","1480","45","0.0304","8","1","156.52","51.19","19.57","0.33"
"CMP0030","2025-06-20T00:00:00","1528","40","0.0262","10","0","69.1","0.0","6.91","0.0"
"CMP0030","2025-06-21T00:00:00","2774","86","0.031","15","2","92.52","761.98","6.17","8.24"
"CMP0030","2025-06-22T00:00:00","1697","55","0.0324","14","1","23.34","91.05","1.67","3.9"
"CMP0030","2025-06-23T00:00:00","1019","26","0.0255","3","1","102.22","146.47","34.07","1.43"
"CMP0030","2025-06-24T00:00:00","2592","75","0.0289","13","0","34.91","0.0","2.69","0.0"
"CMP0030","2025-06-25T00:00:00","988","33","0.0334","6","1","67.99","117.84","11.33","1.73"
"CMP0030","2025-06-26T00:00:00","2169","65","0.03","15","0","52.53","0.0","3.5","0.0"
"CMP0030","2025-06-27T00:00:00","1563","37","0.0237","13","1","46.82","274.5","3.6","5.86"
"CMP0030","2025-06-28T00:00:00","1793","59","0.0329","10","2","149.42","397.77","14.94","2.66"
"CMP0030","2025-06-29T00:00:00","1691","41","0.0242","10","4","29.86","1327.15","2.99","44.45"
"CMP0030","2025-06-30T00:00:00","826","23","0.0278","6","2","25.03","563.28","4.17","22.5"
"CMP0030","2025-07-01T00:00:00","548","14","0.0255","3","0","45.15","0.0","15.05","0.0"
"CMP0030","2025-07-02T00:00:00","2260","75","0.0332","15","2","47.44","507.05","3.16","10.69"
"CMP0030","2025-07-03T00:00:00","3236","91","0.0281","13","2","31.42","226.04","2.42","7.19"
"CMP0030","2025-07-04T00:00:00","1572","50","0.0318","9","0","31.28","0.0","3.48","0.0"
"CMP0030","2025-07-05T00:00:00","1825","46","0.0252","7","3","49.33","204.11","7.05","4.14"
"CMP0030","2025-07-06T00:00:00","307","7","0.0228","4","0","40.81","0.0","10.2","0.0"
"CMP0030","2025-07-07T00:00:00","1473","51","0.0346","8","2","36.59","402.13","4.57","10.99"
"CMP0030","2025-07-08T00:00:00","1584","51","0.0322","9","0","103.02","0.0","11.45","0.0"
"CMP0030","2025-07-09T00:00:00","1161","39","0.0336","11","1","13.71","57.75","1.25","4.21"
"CMP0030","2025-07-10T00:00:00","1371","29","0.0212","7","0","24.75","0.0","3.54","0.0"
"CMP0030","2025-07-11T00:00:00","2290","72","0.0314","14","2","20.33","376.3","1.45","18.51"
"CMP0030","2025-07-12T00:00:00","1589","53","0.0334","14","4","55.11","757.03","3.94","13.74"
"CMP0030","2025-07-13T00:00:00","2026","56","0.0276","15","5","0.75","1712.16","0.05","2282.88"
"CMP0030","2025-07-14T00:00:00","2053","65","0.0317","9","0","27.8","0.0","3.09","0.0"
"CMP0030","2025-07-15T00:00:00","1747","49","0.028","10","2","60.65","722.99","6.06","11.92"
"CMP0030","2025-07-16T00:00:00","1733","51","0.0294","10","1","36.9","292.76","3.69","7.93"
"CMP0030","2025-07-17T00:00:00","1048","29","0.0277","10","2","37.77","359.57","3.78","9.52"
"CMP0030","2025-07-18T00:00:00","3085","101","0.0327","23","3","36.55","830.19","1.59","22.71"
"CMP0030","2025-07-19T00:00:00","3250","110","0.0338","27","6","37.88","407.08","1.4","10.75"
"CMP0030","2025-07-20T00:00:00","475","6","0.0126","4","1","130.38","88.3","32.59","0.68"
"CMP0030","2025-07-21T00:00:00","2763","89","0.0322","17","4","102.17","837.04","6.01","8.19"
"CMP0030","2025-07-22T00:00:00","2379","70","0.0294","17","4","89.38","1442.96","5.26","16.14"
"CMP0030","2025-07-23T00:00:00","1922","39","0.0203","8","3","47.57","1128.81","5.95","23.73"
"CMP0030","2025-07-24T00:00:00","540","15","0.0278","2","0","30.97","0.0","15.48","0.0"
